"FeatureCode","City","FeatureType","Year","Measurement","Units","Value","Energy Type","Energy Consuming Sector"
"S12000047","Fife","Council Area",2017,"Count","GWh",2309.869,"Petroleum Products","Road Transport"
"S12000047","Fife","Council Area",2017,"Count","GWh",0,"Coal","Rail"
"S12000047","Fife","Council Area",2017,"Count","GWh",344.155,"Electricity","Commercial"
"S12000047","Fife","Council Area",2017,"Count","GWh",7.556,"Coal","Domestic"
"S12000047","Fife","Council Area",2017,"Count","GWh",12.375,"Manufactured Fuels","Domestic"
"S12000041","Angus","Council Area",2017,"Count","GWh",520.237,"Electricity","All"
"S12000050","North Lanarkshire","Council Area",2017,"Count","GWh",0.981,"Petroleum Products","Public Sector"
"S12000005","Clackmannanshire","Council Area",2017,"Count","GWh",0,"Coal","Industrial"
"S12000041","Angus","Council Area",2017,"Count","GWh",836.57,"All","Industrial & Commercial"
"S12000050","North Lanarkshire","Council Area",2017,"Count","GWh",2056.8,"All","Industrial & Commercial"
"S12000047","Fife","Council Area",2017,"Count","GWh",2457.4,"All","Transport"
"S12000041","Angus","Council Area",2017,"Count","GWh",55.031,"Bioenergy & Wastes","All"
"S12000047","Fife","Council Area",2017,"Count","GWh",8372.587,"Petroleum Products","All"
"S12000027","Shetland Islands","Council Area",2017,"Count","GWh",191.785,"Electricity","All"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",0,"Coal","Rail"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",17.833,"Gas","Domestic"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",23.382,"Manufactured Fuels","All"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",36.873,"Petroleum Products","Agriculture"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",133.177,"Petroleum Products","Industrial"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",660.863,"Petroleum Products","All"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",133.515,"Electricity","Industrial"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",10.02,"Bioenergy & Wastes","Domestic"
"S12000027","Shetland Islands","Council Area",2017,"Count","GWh",4.933,"Coal","Industrial"
"S12000021","North Ayrshire","Council Area",2017,"Count","GWh",684.227,"Electricity","All"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",236.187,"Electricity","Industrial & Commercial"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",0,"Petroleum Products","Rail"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",753.089,"All","Domestic"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",2671.21,"All","Transport"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",65.058,"Bioenergy & Wastes","Road Transport"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",3.337,"Gas","Industrial"
"S12000026","Scottish Borders","Council Area",2017,"Count","GWh",574.464,"Electricity","All"
"S12000041","Angus","Council Area",2017,"Count","GWh",5.449,"Manufactured Fuels","Domestic"
"S12000008","East Ayrshire","Council Area",2017,"Count","GWh",83.447,"Petroleum Products","Industrial"
"S12000041","Angus","Council Area",2017,"Count","GWh",0,"Coal","Agriculture"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",396.741,"Electricity","Industrial & Commercial"
"S12000039","West Dunbartonshire","Council Area",2017,"Count","GWh",0,"Bioenergy & Wastes","Industrial"
"S12000039","West Dunbartonshire","Council Area",2017,"Count","GWh",37.725,"Petroleum Products","Industrial"
"S12000047","Fife","Council Area",2017,"Count","GWh",85.93,"Petroleum Products","Rail"
"S12000008","East Ayrshire","Council Area",2017,"Count","GWh",0.146,"Coal","Commercial"
"S12000005","Clackmannanshire","Council Area",2017,"Count","GWh",1750.337,"All","All"
"S12000047","Fife","Council Area",2017,"Count","GWh",13.598,"Coal","All"
"S12000050","North Lanarkshire","Council Area",2017,"Count","GWh",0.476,"Bioenergy & Wastes","Commercial"
"S12000047","Fife","Council Area",2017,"Count","GWh",4.803,"Coal","Industrial"
"S12000041","Angus","Council Area",2017,"Count","GWh",5.449,"Manufactured Fuels","All"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",1030.516,"All","Industrial & Commercial"
"S12000050","North Lanarkshire","Council Area",2017,"Count","GWh",2781.782,"Petroleum Products","Road Transport"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",55.71,"Bioenergy & Wastes","Road Transport"
"S12000039","West Dunbartonshire","Council Area",2017,"Count","GWh",150.3,"Gas","Industrial"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",703.844,"Gas","Domestic"
"S12000047","Fife","Council Area",2017,"Count","GWh",622.178,"Electricity","Domestic"
"S12000047","Fife","Council Area",2017,"Count","GWh",0.982,"Coal","Public Sector"
"S12000039","West Dunbartonshire","Council Area",2017,"Count","GWh",0,"Coal","Industrial"
"S12000041","Angus","Council Area",2017,"Count","GWh",0,"Manufactured Fuels","Industrial"
"S12000047","Fife","Council Area",2017,"Count","GWh",0,"Coal","Agriculture"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",251.445,"Electricity","Industrial"
"S12000047","Fife","Council Area",2017,"Count","GWh",13646.177,"All","All"
"S12000008","East Ayrshire","Council Area",2017,"Count","GWh",190.415,"Electricity","Domestic"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",745.256,"Electricity","All"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",233.341,"Gas","Industrial"
"S12000048","Perth and Kinross","Council Area",2017,"Count","GWh",145.296,"Electricity","Commercial"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",65.799,"Bioenergy & Wastes","Road Transport"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",29.405,"Coal","Industrial"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",1.866,"Coal","Domestic"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",747.154,"All","Industrial & Commercial"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",86.497,"Electricity","Commercial"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",13.682,"Coal","Domestic"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",1064.377,"Gas","Domestic"
"S12000014","Falkirk","Council Area",2017,"Count","GWh",0.063,"Coal","Public Sector"
"S12000021","North Ayrshire","Council Area",2017,"Count","GWh",0.108,"Coal","Commercial"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",2.032,"Petroleum Products","Commercial"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",149.69,"Electricity","Industrial"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",3.048,"Manufactured Fuels","Domestic"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",27.736,"Coal","Industrial"
"S12000021","North Ayrshire","Council Area",2017,"Count","GWh",16.757,"Bioenergy & Wastes","Road Transport"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",275.387,"Electricity","Domestic"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",68.921,"Electricity","Industrial & Commercial"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",556.053,"Petroleum Products","Road Transport"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",43.68,"Electricity","Industrial"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",0.745,"Petroleum Products","Commercial"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",0,"Coal","Agriculture"
"S12000026","Scottish Borders","Council Area",2017,"Count","GWh",31.493,"Petroleum Products","Rail"
"S12000014","Falkirk","Council Area",2017,"Count","GWh",1383.693,"Petroleum Products","Road Transport"
"S12000027","Shetland Islands","Council Area",2017,"Count","GWh",171.625,"All","Transport"
"S12000014","Falkirk","Council Area",2017,"Count","GWh",138.717,"Gas","Commercial"
"S12000021","North Ayrshire","Council Area",2017,"Count","GWh",0,"Coal","Rail"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",369.221,"Petroleum Products","Agriculture"
"S12000014","Falkirk","Council Area",2017,"Count","GWh",705.867,"Electricity","All"
"S12000014","Falkirk","Council Area",2017,"Count","GWh",933.531,"Gas","Domestic"
"S12000020","Moray","Council Area",2017,"Count","GWh",8.303,"Petroleum Products","Rail"
"S12000020","Moray","Council Area",2017,"Count","GWh",308.483,"Electricity","Industrial & Commercial"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",6.07,"Manufactured Fuels","Industrial"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",191.77,"Gas","Commercial"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",15.005,"Bioenergy & Wastes","Industrial"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",7.236,"Manufactured Fuels","Domestic"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",264.495,"Petroleum Products","Industrial"
"S12000021","North Ayrshire","Council Area",2017,"Count","GWh",3.561,"Manufactured Fuels","All"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",0,"Coal","Agriculture"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",23.163,"Bioenergy & Wastes","Domestic"
"S12000014","Falkirk","Council Area",2017,"Count","GWh",271.741,"Electricity","Domestic"
"S12000034","Aberdeenshire","Council Area",2017,"Count","GWh",1778.229,"All","Industrial & Commercial"
"S12000029","South Lanarkshire","Council Area",2017,"Count","GWh",0,"Coal","Agriculture"
"S12000013","Na h-Eileanan Siar","Council Area",2017,"Count","GWh",1.538,"Gas","Commercial"
"S12000019","Midlothian","Council Area",2017,"Count","GWh",210.666,"Electricity","Industrial & Commercial"
"S12000035","Argyll and Bute","Council Area",2017,"Count","GWh",5.378,"Coal","Domestic"
"S12000020","Moray","Council Area",2017,"Count","GWh",4.673,"Coal","Domestic"
